year_month,usd_jpy_avg,usd_jpy_eom,trading_days,Country,visitors
2018-09-01,111.96,113.36,20,Sweden,3715.0
2018-09-01,111.96,113.36,20,Netherlands,6432.0
2018-09-01,111.96,113.36,20,Switzerland,4331.0
2018-09-01,111.96,113.36,20,Belgium,2982.0
2018-09-01,111.96,113.36,20,Finland,1976.0
2018-09-01,111.96,113.36,20,Poland,3038.0
2018-09-01,111.96,113.36,20,Denmark,2218.0
2018-09-01,111.96,113.36,20,Norway,1663.0
2018-09-01,111.96,113.36,20,Austria,2268.0
2018-09-01,111.96,113.36,20,Portugal,2085.0
2018-09-01,111.96,113.36,20,Ireland,1775.0
2018-09-01,111.96,113.36,20,The rest of Europe,9214.0
2018-09-01,111.96,113.36,20,Africa,3833.0
2018-09-01,111.96,113.36,20,United States,104637.0
2018-09-01,111.96,113.36,20,Canada,23100.0
2018-09-01,111.96,113.36,20,Mexico,5619.0
2018-09-01,111.96,113.36,20,The rest of NA,1389.0
2018-09-01,111.96,113.36,20,Brazil,3524.0
2018-09-01,111.96,113.36,20,The rest of SA,5257.0
2018-09-01,111.96,113.36,20,Australia,48617.0
2018-09-01,111.96,113.36,20,New Zealand,6975.0
2018-09-01,111.96,113.36,20,The rest of Oceania,420.0
2018-09-01,111.96,113.36,20,Stateless,45.0
2018-10-01,112.867,113.23,23,South Korea,571176.0
2018-10-01,112.867,113.23,23,China,715255.0
2018-10-01,112.867,113.23,23,Taiwan,379633.0
2018-10-01,112.867,113.23,23,Hong Kong,169473.0
2018-10-01,112.867,113.23,23,Thailand,117949.0
2018-10-01,112.867,113.23,23,Singapore,35123.0
2018-10-01,112.867,113.23,23,Malaysia,39139.0
2018-10-01,112.867,113.23,23,Indonesia,28253.0
2018-10-01,112.867,113.23,23,Philippines,47316.0
2018-10-01,112.867,113.23,23,Vietnam,39421.0
2018-10-01,112.867,113.23,23,India,13736.0
2018-10-01,112.867,113.23,23,Macau,7732.0
2018-10-01,112.867,113.23,23,Israel,3891.0
2018-10-01,112.867,113.23,23,Mongolia,2354.0
2018-10-01,112.867,113.23,23,Turkey,1871.0
2018-10-01,112.867,113.23,23,The rest of Asia,18687.0
2018-10-01,112.867,113.23,23,United Kingdom,36850.0
2018-10-01,112.867,113.23,23,France,34320.0
2018-10-01,112.867,113.23,23,Germany,24864.0
2018-10-01,112.867,113.23,23,Italy,15064.0
2018-10-01,112.867,113.23,23,Russia,10778.0
2018-10-01,112.867,113.23,23,Spain,14090.0
2018-10-01,112.867,113.23,23,Sweden,6041.0
2018-10-01,112.867,113.23,23,Netherlands,8195.0
2018-10-01,112.867,113.23,23,Switzerland,6594.0
2018-10-01,112.867,113.23,23,Belgium,4005.0
2018-10-01,112.867,113.23,23,Finland,3211.0
2018-10-01,112.867,113.23,23,Poland,3596.0
2018-10-01,112.867,113.23,23,Denmark,3756.0
2018-10-01,112.867,113.23,23,Norway,2048.0
2018-10-01,112.867,113.23,23,Austria,2999.0
2018-10-01,112.867,113.23,23,Portugal,2758.0
2018-10-01,112.867,113.23,23,Ireland,2105.0
2018-10-01,112.867,113.23,23,The rest of Europe,11770.0
2018-10-01,112.867,113.23,23,Africa,4269.0
2018-10-01,112.867,113.23,23,United States,143977.0
2018-10-01,112.867,113.23,23,Canada,33753.0
2018-10-01,112.867,113.23,23,Mexico,6903.0
2018-10-01,112.867,113.23,23,The rest of NA,1550.0
2018-10-01,112.867,113.23,23,Brazil,4617.0
2018-10-01,112.867,113.23,23,The rest of SA,5921.0
2018-10-01,112.867,113.23,23,Australia,47444.0
2018-10-01,112.867,113.23,23,New Zealand,7596.0
2018-10-01,112.867,113.23,23,The rest of Oceania,466.0
2018-10-01,112.867,113.23,23,Stateless,61.0
2018-11-01,113.303,113.56,22,South Korea,588213.0
2018-11-01,113.303,113.56,22,China,617252.0
2018-11-01,113.303,113.56,22,Taiwan,351905.0
2018-11-01,113.303,113.56,22,Hong Kong,167184.0
2018-11-01,113.303,113.56,22,Thailand,102911.0
2018-11-01,113.303,113.56,22,Singapore,54274.0
2018-11-01,113.303,113.56,22,Malaysia,55519.0
2018-11-01,113.303,113.56,22,Indonesia,32110.0
2018-11-01,113.303,113.56,22,Philippines,46965.0
2018-11-01,113.303,113.56,22,Vietnam,33986.0
2018-11-01,113.303,113.56,22,India,13265.0
2018-11-01,113.303,113.56,22,Macau,7287.0
2018-11-01,113.303,113.56,22,Israel,3447.0
2018-11-01,113.303,113.56,22,Mongolia,2626.0
2018-11-01,113.303,113.56,22,Turkey,1480.0
2018-11-01,113.303,113.56,22,The rest of Asia,16384.0
2018-11-01,113.303,113.56,22,United Kingdom,27417.0
2018-11-01,113.303,113.56,22,France,22058.0
2018-11-01,113.303,113.56,22,Germany,18544.0
2018-11-01,113.303,113.56,22,Italy,11621.0
2018-11-01,113.303,113.56,22,Russia,9272.0
2018-11-01,113.303,113.56,22,Spain,8842.0
2018-11-01,113.303,113.56,22,Sweden,4372.0
2018-11-01,113.303,113.56,22,Netherlands,5809.0
2018-11-01,113.303,113.56,22,Switzerland,3552.0
2018-11-01,113.303,113.56,22,Belgium,2729.0
2018-11-01,113.303,113.56,22,Finland,2091.0
2018-11-01,113.303,113.56,22,Poland,2953.0
2018-11-01,113.303,113.56,22,Denmark,2121.0
2018-11-01,113.303,113.56,22,Norway,1553.0
2018-11-01,113.303,113.56,22,Austria,1923.0
2018-11-01,113.303,113.56,22,Portugal,2477.0
2018-11-01,113.303,113.56,22,Ireland,1658.0
2018-11-01,113.303,113.56,22,The rest of Europe,9613.0
2018-11-01,113.303,113.56,22,Africa,3399.0
2018-11-01,113.303,113.56,22,United States,127006.0
2018-11-01,113.303,113.56,22,Canada,27638.0
2018-11-01,113.303,113.56,22,Mexico,5313.0
2018-11-01,113.303,113.56,22,The rest of NA,1233.0
2018-11-01,113.303,113.56,22,Brazil,3308.0
2018-11-01,113.303,113.56,22,The rest of SA,3804.0
2018-11-01,113.303,113.56,22,Australia,39840.0
2018-11-01,113.303,113.56,22,New Zealand,5315.0
2018-11-01,113.303,113.56,22,The rest of Oceania,425.0
2018-11-01,113.303,113.56,22,Stateless,57.0
2018-12-01,112.332,109.91,19,South Korea,681566.0
2018-12-01,112.332,109.91,19,China,599086.0
2018-12-01,112.332,109.91,19,Taiwan,335790.0
2018-12-01,112.332,109.91,19,Hong Kong,209454.0
2018-12-01,112.332,109.91,19,Thailand,128304.0
2018-12-01,112.332,109.91,19,Singapore,87083.0
2018-12-01,112.332,109.91,19,Malaysia,67627.0
2018-12-01,112.332,109.91,19,Indonesia,53966.0
2018-12-01,112.332,109.91,19,Philippines,55666.0
2018-12-01,112.332,109.91,19,Vietnam,24356.0
2018-12-01,112.332,109.91,19,India,10272.0
2018-12-01,112.332,109.91,19,Macau,12327.0
2018-12-01,112.332,109.91,19,Israel,1196.0
2018-12-01,112.332,109.91,19,Mongolia,2460.0
2018-12-01,112.332,109.91,19,Turkey,1116.0
2018-12-01,112.332,109.91,19,The rest of Asia,15399.0
2018-12-01,112.332,109.91,19,United Kingdom,22888.0
2018-12-01,112.332,109.91,19,France,17728.0
2018-12-01,112.332,109.91,19,Germany,12466.0
2018-12-01,112.332,109.91,19,Italy,8942.0
2018-12-01,112.332,109.91,19,Russia,6293.0
2018-12-01,112.332,109.91,19,Spain,5990.0
2018-12-01,112.332,109.91,19,Sweden,3699.0
2018-12-01,112.332,109.91,19,Netherlands,4186.0
2018-12-01,112.332,109.91,19,Switzerland,2866.0
2018-12-01,112.332,109.91,19,Belgium,1675.0
2018-12-01,112.332,109.91,19,Finland,1973.0
2018-12-01,112.332,109.91,19,Poland,1335.0
2018-12-01,112.332,109.91,19,Denmark,1455.0
2018-12-01,112.332,109.91,19,Norway,1284.0
2018-12-01,112.332,109.91,19,Austria,1281.0
2018-12-01,112.332,109.91,19,Portugal,2433.0
2018-12-01,112.332,109.91,19,Ireland,1295.0
2018-12-01,112.332,109.91,19,The rest of Europe,5679.0
2018-12-01,112.332,109.91,19,Africa,2813.0
2018-12-01,112.332,109.91,19,United States,126850.0
2018-12-01,112.332,109.91,19,Canada,28132.0
2018-12-01,112.332,109.91,19,Mexico,5166.0
2018-12-01,112.332,109.91,19,The rest of NA,1090.0
2018-12-01,112.332,109.91,19,Brazil,3454.0
2018-12-01,112.332,109.91,19,The rest of SA,3571.0
2018-12-01,112.332,109.91,19,Australia,63608.0
2018-12-01,112.332,109.91,19,New Zealand,7590.0
2018-12-01,112.332,109.91,19,The rest of Oceania,313.0
2018-12-01,112.332,109.91,19,Stateless,53.0
2019-01-01,108.916,108.64,22,South Korea,779383.0
2019-01-01,108.916,108.64,22,China,754421.0
2019-01-01,108.916,108.64,22,Taiwan,387498.0
2019-01-01,108.916,108.64,22,Hong Kong,154292.0
2019-01-01,108.916,108.64,22,Thailand,92649.0
2019-01-01,108.916,108.64,22,Singapore,22676.0
2019-01-01,108.916,108.64,22,Malaysia,31399.0
2019-01-01,108.916,108.64,22,Indonesia,32477.0
2019-01-01,108.916,108.64,22,Philippines,35987.0
2019-01-01,108.916,108.64,22,Vietnam,35375.0
2019-01-01,108.916,108.64,22,India,12468.0
2019-01-01,108.916,108.64,22,Macau,6608.0
2019-01-01,108.916,108.64,22,Israel,1107.0
2019-01-01,108.916,108.64,22,Mongolia,2893.0
2019-01-01,108.916,108.64,22,Turkey,1153.0
2019-01-01,108.916,108.64,22,The rest of Asia,16558.0
2019-01-01,108.916,108.64,22,United Kingdom,21554.0
2019-01-01,108.916,108.64,22,France,15320.0
2019-01-01,108.916,108.64,22,Germany,11358.0
2019-01-01,108.916,108.64,22,Italy,6033.0
2019-01-01,108.916,108.64,22,Russia,6316.0
2019-01-01,108.916,108.64,22,Spain,4382.0
2019-01-01,108.916,108.64,22,Sweden,3509.0
2019-01-01,108.916,108.64,22,Netherlands,3321.0
2019-01-01,108.916,108.64,22,Switzerland,2399.0
2019-01-01,108.916,108.64,22,Belgium,1572.0
2019-01-01,108.916,108.64,22,Finland,1875.0
2019-01-01,108.916,108.64,22,Poland,1517.0
2019-01-01,108.916,108.64,22,Denmark,1544.0
2019-01-01,108.916,108.64,22,Norway,1537.0
2019-01-01,108.916,108.64,22,Austria,1382.0
2019-01-01,108.916,108.64,22,Portugal,1587.0
2019-01-01,108.916,108.64,22,Ireland,1316.0
2019-01-01,108.916,108.64,22,The rest of Europe,5815.0
2019-01-01,108.916,108.64,22,Africa,2777.0
2019-01-01,108.916,108.64,22,United States,103191.0
2019-01-01,108.916,108.64,22,Canada,22293.0
2019-01-01,108.916,108.64,22,Mexico,3615.0
2019-01-01,108.916,108.64,22,The rest of NA,1241.0
2019-01-01,108.916,108.64,22,Brazil,2935.0
2019-01-01,108.916,108.64,22,The rest of SA,4485.0
2019-01-01,108.916,108.64,22,Australia,81063.0
2019-01-01,108.916,108.64,22,New Zealand,7920.0
2019-01-01,108.916,108.64,22,The rest of Oceania,493.0
2019-01-01,108.916,108.64,22,Stateless,45.0
2019-02-01,110.368,110.76,20,South Korea,715804.0
2019-02-01,110.368,110.76,20,China,723617.0
2019-02-01,110.368,110.76,20,Taiwan,399829.0
2019-02-01,110.368,110.76,20,Hong Kong,179324.0
2019-02-01,110.368,110.76,20,Thailand,107845.0
2019-02-01,110.368,110.76,20,Singapore,26102.0
2019-02-01,110.368,110.76,20,Malaysia,36660.0
2019-02-01,110.368,110.76,20,Indonesia,24622.0
2019-02-01,110.368,110.76,20,Philippines,35170.0
2019-02-01,110.368,110.76,20,Vietnam,39377.0
2019-02-01,110.368,110.76,20,India,9071.0
2019-02-01,110.368,110.76,20,Macau,7933.0
2019-02-01,110.368,110.76,20,Israel,1524.0
2019-02-01,110.368,110.76,20,Mongolia,2108.0
2019-02-01,110.368,110.76,20,Turkey,1105.0
2019-02-01,110.368,110.76,20,The rest of Asia,13167.0
2019-02-01,110.368,110.76,20,United Kingdom,23554.0
2019-02-01,110.368,110.76,20,France,17397.0
2019-02-01,110.368,110.76,20,Germany,13384.0
2019-02-01,110.368,110.76,20,Italy,5897.0
2019-02-01,110.368,110.76,20,Russia,5601.0
2019-02-01,110.368,110.76,20,Spain,4533.0
2019-02-01,110.368,110.76,20,Sweden,3228.0
2019-02-01,110.368,110.76,20,Netherlands,4139.0
2019-02-01,110.368,110.76,20,Switzerland,2568.0
2019-02-01,110.368,110.76,20,Belgium,1849.0
2019-02-01,110.368,110.76,20,Finland,2213.0
2019-02-01,110.368,110.76,20,Poland,1591.0
2019-02-01,110.368,110.76,20,Denmark,1843.0
2019-02-01,110.368,110.76,20,Norway,1640.0
2019-02-01,110.368,110.76,20,Austria,1479.0
2019-02-01,110.368,110.76,20,Portugal,1571.0
2019-02-01,110.368,110.76,20,Ireland,1333.0
2019-02-01,110.368,110.76,20,The rest of Europe,5679.0
2019-02-01,110.368,110.76,20,Africa,2337.0
2019-02-01,110.368,110.76,20,United States,92669.0
2019-02-01,110.368,110.76,20,Canada,23883.0
2019-02-01,110.368,110.76,20,Mexico,2889.0
2019-02-01,110.368,110.76,20,The rest of NA,891.0
2019-02-01,110.368,110.76,20,Brazil,2122.0
2019-02-01,110.368,110.76,20,The rest of SA,3761.0
2019-02-01,110.368,110.76,20,Australia,47658.0
2019-02-01,110.368,110.76,20,New Zealand,5068.0
2019-02-01,110.368,110.76,20,The rest of Oceania,239.0
2019-02-01,110.368,110.76,20,Stateless,48.0
2019-03-01,111.191,110.77,21,South Korea,585586.0
2019-03-01,111.191,110.77,21,China,691279.0
2019-03-01,111.191,110.77,21,Taiwan,402433.0
2019-03-01,111.191,110.77,21,Hong Kong,171430.0
2019-03-01,111.191,110.77,21,Thailand,147443.0
2019-03-01,111.191,110.77,21,Singapore,43687.0
2019-03-01,111.191,110.77,21,Malaysia,50615.0
2019-03-01,111.191,110.77,21,Indonesia,39609.0
2019-03-01,111.191,110.77,21,Philippines,48277.0
2019-03-01,111.191,110.77,21,Vietnam,47881.0
2019-03-01,111.191,110.77,21,India,17752.0
2019-03-01,111.191,110.77,21,Macau,8045.0
2019-03-01,111.191,110.77,21,Israel,6032.0
2019-03-01,111.191,110.77,21,Mongolia,2989.0
2019-03-01,111.191,110.77,21,Turkey,2181.0
2019-03-01,111.191,110.77,21,The rest of Asia,22211.0
2019-03-01,111.191,110.77,21,United Kingdom,38610.0
2019-03-01,111.191,110.77,21,France,29408.0
2019-03-01,111.191,110.77,21,Germany,28659.0
2019-03-01,111.191,110.77,21,Italy,14956.0
2019-03-01,111.191,110.77,21,Russia,11701.0
2019-03-01,111.191,110.77,21,Spain,8916.0
2019-03-01,111.191,110.77,21,Sweden,5461.0
2019-03-01,111.191,110.77,21,Netherlands,7071.0
2019-03-01,111.191,110.77,21,Switzerland,5066.0
2019-03-01,111.191,110.77,21,Belgium,3547.0
2019-03-01,111.191,110.77,21,Finland,2729.0
2019-03-01,111.191,110.77,21,Poland,4188.0
2019-03-01,111.191,110.77,21,Denmark,3132.0
2019-03-01,111.191,110.77,21,Norway,2335.0
2019-03-01,111.191,110.77,21,Austria,2498.0
2019-03-01,111.191,110.77,21,Portugal,2538.0
2019-03-01,111.191,110.77,21,Ireland,1970.0
2019-03-01,111.191,110.77,21,The rest of Europe,13440.0
2019-03-01,111.191,110.77,21,Africa,3952.0
2019-03-01,111.191,110.77,21,United States,176564.0
2019-03-01,111.191,110.77,21,Canada,37959.0
2019-03-01,111.191,110.77,21,Mexico,5740.0
2019-03-01,111.191,110.77,21,The rest of NA,1510.0
2019-03-01,111.191,110.77,21,Brazil,5070.0
2019-03-01,111.191,110.77,21,The rest of SA,5619.0
2019-03-01,111.191,110.77,21,Australia,44175.0
2019-03-01,111.191,110.77,21,New Zealand,5393.0
2019-03-01,111.191,110.77,21,The rest of Oceania,419.0
2019-03-01,111.191,110.77,21,Stateless,60.0
2019-04-01,111.616,111.37,20,South Korea,566624.0
2019-04-01,111.616,111.37,20,China,726132.0
2019-04-01,111.616,111.37,20,Taiwan,403467.0
2019-04-01,111.616,111.37,20,Hong Kong,194806.0
2019-04-01,111.616,111.37,20,Thailand,164817.0
2019-04-01,111.616,111.37,20,Singapore,36704.0
2019-04-01,111.616,111.37,20,Malaysia,46092.0
2019-04-01,111.616,111.37,20,Indonesia,39768.0
2019-04-01,111.616,111.37,20,Philippines,69266.0
2019-04-01,111.616,111.37,20,Vietnam,55295.0
2019-04-01,111.616,111.37,20,India,18376.0
2019-04-01,111.616,111.37,20,Macau,6873.0
2019-04-01,111.616,111.37,20,Israel,7453.0
2019-04-01,111.616,111.37,20,Mongolia,2650.0
2019-04-01,111.616,111.37,20,Turkey,2483.0
2019-04-01,111.616,111.37,20,The rest of Asia,28928.0
2019-04-01,111.616,111.37,20,United Kingdom,44537.0
2019-04-01,111.616,111.37,20,France,46005.0
2019-04-01,111.616,111.37,20,Germany,27829.0
2019-04-01,111.616,111.37,20,Italy,24062.0
2019-04-01,111.616,111.37,20,Russia,13787.0
2019-04-01,111.616,111.37,20,Spain,13858.0
2019-04-01,111.616,111.37,20,Sweden,6702.0
2019-04-01,111.616,111.37,20,Netherlands,9476.0
2019-04-01,111.616,111.37,20,Switzerland,7983.0
2019-04-01,111.616,111.37,20,Belgium,5258.0
2019-04-01,111.616,111.37,20,Finland,2604.0
2019-04-01,111.616,111.37,20,Poland,5972.0
2019-04-01,111.616,111.37,20,Denmark,4215.0
2019-04-01,111.616,111.37,20,Norway,3756.0
2019-04-01,111.616,111.37,20,Austria,3451.0
2019-04-01,111.616,111.37,20,Portugal,3527.0
2019-04-01,111.616,111.37,20,Ireland,2481.0
2019-04-01,111.616,111.37,20,The rest of Europe,15452.0
2019-04-01,111.616,111.37,20,Africa,3933.0
2019-04-01,111.616,111.37,20,United States,170247.0
2019-04-01,111.616,111.37,20,Canada,38897.0
2019-04-01,111.616,111.37,20,Mexico,8222.0
2019-04-01,111.616,111.37,20,The rest of NA,1689.0
2019-04-01,111.616,111.37,20,Brazil,5726.0
2019-04-01,111.616,111.37,20,The rest of SA,7363.0
2019-04-01,111.616,111.37,20,Australia,70504.0
2019-04-01,111.616,111.37,20,New Zealand,9010.0
2019-04-01,111.616,111.37,20,The rest of Oceania,338.0
2019-04-01,111.616,111.37,20,Stateless,67.0
2019-05-01,109.927,108.75,22,South Korea,603394.0
2019-05-01,109.927,108.75,22,China,756365.0
2019-05-01,109.927,108.75,22,Taiwan,426537.0
2019-05-01,109.927,108.75,22,Hong Kong,189007.0
2019-05-01,109.927,108.75,22,Thailand,107857.0
2019-05-01,109.927,108.75,22,Singapore,37650.0
2019-05-01,109.927,108.75,22,Malaysia,42629.0
2019-05-01,109.927,108.75,22,Indonesia,30107.0
2019-05-01,109.927,108.75,22,Philippines,59578.0
2019-05-01,109.927,108.75,22,Vietnam,39900.0
2019-05-01,109.927,108.75,22,India,19914.0
2019-05-01,109.927,108.75,22,Macau,8538.0
2019-05-01,109.927,108.75,22,Israel,3164.0
2019-05-01,109.927,108.75,22,Mongolia,2166.0
2019-05-01,109.927,108.75,22,Turkey,1906.0
2019-05-01,109.927,108.75,22,The rest of Asia,16160.0
2019-05-01,109.927,108.75,22,United Kingdom,31642.0
2019-05-01,109.927,108.75,22,France,30863.0
2019-05-01,109.927,108.75,22,Germany,21552.0
2019-05-01,109.927,108.75,22,Italy,12463.0
2019-05-01,109.927,108.75,22,Russia,9691.0
2019-05-01,109.927,108.75,22,Spain,9971.0
2019-05-01,109.927,108.75,22,Sweden,4171.0
2019-05-01,109.927,108.75,22,Netherlands,7502.0
2019-05-01,109.927,108.75,22,Switzerland,4608.0
2019-05-01,109.927,108.75,22,Belgium,3351.0
2019-05-01,109.927,108.75,22,Finland,3102.0
2019-05-01,109.927,108.75,22,Poland,3442.0
2019-05-01,109.927,108.75,22,Denmark,2404.0
2019-05-01,109.927,108.75,22,Norway,1537.0
2019-05-01,109.927,108.75,22,Austria,2179.0
2019-05-01,109.927,108.75,22,Portugal,2728.0
2019-05-01,109.927,108.75,22,Ireland,1949.0
2019-05-01,109.927,108.75,22,The rest of Europe,11123.0
2019-05-01,109.927,108.75,22,Africa,2847.0
2019-05-01,109.927,108.75,22,United States,156962.0
2019-05-01,109.927,108.75,22,Canada,35335.0
2019-05-01,109.927,108.75,22,Mexico,5482.0
2019-05-01,109.927,108.75,22,The rest of NA,1338.0
2019-05-01,109.927,108.75,22,Brazil,4244.0
2019-05-01,109.927,108.75,22,The rest of SA,4789.0
2019-05-01,109.927,108.75,22,Australia,46223.0
2019-05-01,109.927,108.75,22,New Zealand,6222.0
2019-05-01,109.927,108.75,22,The rest of Oceania,433.0
2019-05-01,109.927,108.75,22,Stateless,66.0
2019-06-01,108.099,107.73,20,South Korea,611867.0
2019-06-01,108.099,107.73,20,China,880651.0
2019-06-01,108.099,107.73,20,Taiwan,461085.0
2019-06-01,108.099,107.73,20,Hong Kong,209030.0
2019-06-01,108.099,107.73,20,Thailand,62984.0
2019-06-01,108.099,107.73,20,Singapore,47264.0
2019-06-01,108.099,107.73,20,Malaysia,30534.0
2019-06-01,108.099,107.73,20,Indonesia,49290.0
2019-06-01,108.099,107.73,20,Philippines,46842.0
2019-06-01,108.099,107.73,20,Vietnam,35419.0
2019-06-01,108.099,107.73,20,India,15359.0
2019-06-01,108.099,107.73,20,Macau,9962.0
2019-06-01,108.099,107.73,20,Israel,1644.0
2019-06-01,108.099,107.73,20,Mongolia,2570.0
2019-06-01,108.099,107.73,20,Turkey,2736.0
2019-06-01,108.099,107.73,20,The rest of Asia,15980.0
2019-06-01,108.099,107.73,20,United Kingdom,25801.0
2019-06-01,108.099,107.73,20,France,21317.0
2019-06-01,108.099,107.73,20,Germany,15697.0
2019-06-01,108.099,107.73,20,Italy,11357.0
2019-06-01,108.099,107.73,20,Russia,8844.0
2019-06-01,108.099,107.73,20,Spain,9762.0
2019-06-01,108.099,107.73,20,Sweden,5321.0
2019-06-01,108.099,107.73,20,Netherlands,4930.0
2019-06-01,108.099,107.73,20,Switzerland,3145.0
2019-06-01,108.099,107.73,20,Belgium,2553.0
2019-06-01,108.099,107.73,20,Finland,3054.0
2019-06-01,108.099,107.73,20,Poland,2721.0
2019-06-01,108.099,107.73,20,Denmark,1980.0
2019-06-01,108.099,107.73,20,Norway,2453.0
2019-06-01,108.099,107.73,20,Austria,1732.0
2019-06-01,108.099,107.73,20,Portugal,2577.0
2019-06-01,108.099,107.73,20,Ireland,1887.0
2019-06-01,108.099,107.73,20,The rest of Europe,8897.0
2019-06-01,108.099,107.73,20,Africa,3852.0
2019-06-01,108.099,107.73,20,United States,175491.0
2019-06-01,108.099,107.73,20,Canada,25402.0
2019-06-01,108.099,107.73,20,Mexico,5676.0
2019-06-01,108.099,107.73,20,The rest of NA,1149.0
2019-06-01,108.099,107.73,20,Brazil,3363.0
2019-06-01,108.099,107.73,20,The rest of SA,4431.0
2019-06-01,108.099,107.73,20,Australia,37283.0
2019-06-01,108.099,107.73,20,New Zealand,5541.0
2019-06-01,108.099,107.73,20,The rest of Oceania,536.0
2019-06-01,108.099,107.73,20,Stateless,72.0
2019-07-01,108.22,108.55,23,South Korea,561675.0
2019-07-01,108.22,108.55,23,China,1050420.0
2019-07-01,108.22,108.55,23,Taiwan,459216.0
2019-07-01,108.22,108.55,23,Hong Kong,216810.0
2019-07-01,108.22,108.55,23,Thailand,73202.0
2019-07-01,108.22,108.55,23,Singapore,21716.0
2019-07-01,108.22,108.55,23,Malaysia,22957.0
2019-07-01,108.22,108.55,23,Indonesia,25215.0
2019-07-01,108.22,108.55,23,Philippines,37771.0
2019-07-01,108.22,108.55,23,Vietnam,40762.0
2019-07-01,108.22,108.55,23,India,13222.0
2019-07-01,108.22,108.55,23,Macau,16358.0
2019-07-01,108.22,108.55,23,Israel,2221.0
2019-07-01,108.22,108.55,23,Mongolia,2203.0
2019-07-01,108.22,108.55,23,Turkey,2025.0
2019-07-01,108.22,108.55,23,The rest of Asia,17285.0
2019-07-01,108.22,108.55,23,United Kingdom,28928.0
2019-07-01,108.22,108.55,23,France,34634.0
2019-07-01,108.22,108.55,23,Germany,18593.0
2019-07-01,108.22,108.55,23,Italy,13566.0
2019-07-01,108.22,108.55,23,Russia,9005.0
2019-07-01,108.22,108.55,23,Spain,15771.0
2019-07-01,108.22,108.55,23,Sweden,4364.0
2019-07-01,108.22,108.55,23,Netherlands,10459.0
2019-07-01,108.22,108.55,23,Switzerland,6489.0
2019-07-01,108.22,108.55,23,Belgium,5166.0
2019-07-01,108.22,108.55,23,Finland,2108.0
2019-07-01,108.22,108.55,23,Poland,3217.0
2019-07-01,108.22,108.55,23,Denmark,4972.0
2019-07-01,108.22,108.55,23,Norway,3320.0
2019-07-01,108.22,108.55,23,Austria,3005.0
2019-07-01,108.22,108.55,23,Portugal,2828.0
2019-07-01,108.22,108.55,23,Ireland,1889.0
2019-07-01,108.22,108.55,23,The rest of Europe,9735.0
